POSTED DATE,TRANSACTION DATE,TRANSACTION TIME,TRANSACTION NUMBER,TRANSPONDER/LICENSE PLATE,AGENCY NAME,LANE,AXLE,DESCRPTION / PLAZA NAME,AMOUNT
11/08/2020,10/24/2020,07:51:14 PM,32320283458,2852174-IN,Miami-Dade Expressway Authority,63S,5,SR836 WEST (AT 97TH AVE),($1.32)
11/08/2020,10/24/2020,07:54:47 PM,32320276440,2852174-IN,Miami-Dade Expressway Authority,83S,5,SR836 WEST (AT 137TH AVE),($0.56)
11/08/2020,10/24/2020,07:23:01 PM,32320276084,2852183-IN,Miami-Dade Expressway Authority,62S,5,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/24/2020,07:24:50 PM,32320260848,2852183-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/24/2020,08:42:45 PM,32320258835,2852189-IN,Miami-Dade Expressway Authority,41S,3,SR 874 NORTH (AT SR826),($0.94)
11/08/2020,10/24/2020,08:46:26 PM,32320257130,2852187-IN,Miami-Dade Expressway Authority,42S,5,SR 924 EAST (42ND AVE),($0.94)
11/08/2020,10/24/2020,08:39:36 PM,32320257013,2852189-IN,Miami-Dade Expressway Authority,21S,3,SR 874 NORTH (KILLIAN),($0.46)
11/08/2020,10/24/2020,08:38:16 PM,32320256996,2852189-IN,Miami-Dade Expressway Authority,11S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/08/2020,10/24/2020,08:44:55 PM,32320257080,2852187-IN,Miami-Dade Expressway Authority,22S,5,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/24/2020,01:03:41 PM,32320183854,2852187-IN,Miami-Dade Expressway Authority,43S,3,SR 874 NORTH (AT SR826),($0.94)
11/08/2020,10/24/2020,03:16:03 PM,32320084817,2852183-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/24/2020,12:50:27 PM,32320090131,2852181-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/08/2020,10/24/2020,02:01:00 PM,32320083482,2852174-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/24/2020,12:47:15 PM,32320090127,2852181-IN,Miami-Dade Expressway Authority,21S,3,SR 874 NORTH (KILLIAN),($0.46)
11/08/2020,10/24/2020,01:59:26 PM,32320083452,2852174-IN,Miami-Dade Expressway Authority,61S,5,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/24/2020,12:45:50 PM,32320083272,2852181-IN,Miami-Dade Expressway Authority,11S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/08/2020,10/24/2020,01:07:32 PM,32320076795,2852174-IN,Miami-Dade Expressway Authority,11S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/08/2020,10/24/2020,01:04:56 PM,32320076769,2852181-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/24/2020,02:07:41 PM,32320073006,2852183-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/24/2020,02:06:08 PM,32320072991,2852183-IN,Miami-Dade Expressway Authority,61S,5,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/24/2020,01:37:36 PM,32320072694,2852183-IN,Miami-Dade Expressway Authority,22S,3,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/24/2020,01:42:35 PM,32320072733,2852187-IN,Miami-Dade Expressway Authority,82S,5,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/24/2020,01:23:53 PM,32320072643,2852183-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/08/2020,10/24/2020,01:41:05 PM,32320072715,2852187-IN,Miami-Dade Expressway Authority,62S,5,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/24/2020,01:25:45 PM,32320072646,2852174-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/24/2020,01:19:24 PM,32320055729,2852183-IN,Miami-Dade Expressway Authority,11S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/08/2020,10/24/2020,01:17:23 PM,32320058923,2852187-IN,Miami-Dade Expressway Authority,22S,2,SR 924 EAST (57TH AVE),($0.47)
11/08/2020,10/24/2020,01:11:51 PM,32320040750,2852174-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/08/2020,10/24/2020,12:59:07 PM,32320040537,2852187-IN,Miami-Dade Expressway Authority,12S,3,SR 874 NORTH (AT TURNPIKE),($0.46)
11/08/2020,10/24/2020,01:08:48 PM,32320034081,2852174-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/08/2020,10/24/2020,01:00:26 PM,32320040533,2852187-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/08/2020,10/24/2020,03:50:48 AM,32320032952,2852189-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/08/2020,10/24/2020,01:18:55 PM,32320025919,2852187-IN,Miami-Dade Expressway Authority,42S,3,SR 924 EAST (42ND AVE),($0.94)
11/08/2020,10/24/2020,01:20:44 PM,32320016609,2852183-IN,Miami-Dade Expressway Authority,21S,3,SR 874 NORTH (KILLIAN),($0.46)
11/08/2020,10/24/2020,07:50:38 AM,32319991048,2852172-IN,Miami-Dade Expressway Authority,81S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/08/2020,10/24/2020,07:51:59 AM,32319980461,2852172-IN,Miami-Dade Expressway Authority,91S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/08/2020,10/24/2020,07:47:36 AM,32319980356,2852172-IN,Miami-Dade Expressway Authority,61S,3,SR 874 SOUTH (AT SR826),($0.94)
11/08/2020,10/24/2020,02:09:19 AM,32319989793,2852180-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/08/2020,10/24/2020,03:46:19 AM,32319948929,2852189-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/08/2020,10/24/2020,03:49:28 AM,32319948909,2852189-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/08/2020,10/24/2020,02:08:03 AM,32319948806,2852180-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/08/2020,10/23/2020,10:06:21 PM,32319948234,2852183-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/24/2020,03:32:16 AM,32319948879,2852189-IN,Miami-Dade Expressway Authority,81S,3,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/24/2020,01:51:32 AM,32319948799,2852180-IN,Miami-Dade Expressway Authority,81S,3,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/24/2020,03:30:42 AM,32319948850,2852189-IN,Miami-Dade Expressway Authority,62S,3,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/24/2020,01:10:44 AM,32319948783,2852174-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/24/2020,02:05:00 AM,32319938509,2852180-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/08/2020,10/24/2020,01:48:45 AM,32319919822,2852174-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/08/2020,10/24/2020,01:50:02 AM,32319907041,2852174-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/08/2020,10/24/2020,01:45:43 AM,32319907034,2852174-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/08/2020,10/24/2020,01:32:03 AM,32319907021,2852174-IN,Miami-Dade Expressway Authority,82S,3,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/23/2020,09:40:11 PM,32319919563,2852187-IN,Miami-Dade Expressway Authority,62S,3,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/24/2020,01:30:05 AM,32319907026,2852180-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/24/2020,01:30:31 AM,32319907005,2852174-IN,Miami-Dade Expressway Authority,62S,3,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/23/2020,09:58:13 PM,32319911626,2852187-IN,Miami-Dade Expressway Authority,81S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/08/2020,10/23/2020,09:55:10 PM,32319901081,2852187-IN,Miami-Dade Expressway Authority,61S,3,SR 874 SOUTH (AT SR826),($0.94)
11/08/2020,10/23/2020,09:23:26 PM,32319871684,2852184-IN,Miami-Dade Expressway Authority,81S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/08/2020,10/23/2020,09:24:43 PM,32319871621,2852184-IN,Miami-Dade Expressway Authority,91S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/08/2020,10/23/2020,10:04:45 PM,32319858045,2852183-IN,Miami-Dade Expressway Authority,62S,5,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/23/2020,09:59:29 PM,32319858038,2852187-IN,Miami-Dade Expressway Authority,91S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/08/2020,10/23/2020,09:20:20 PM,32319871526,2852184-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/08/2020,10/23/2020,09:41:42 PM,32319842576,2852187-IN,Miami-Dade Expressway Authority,82S,2,SR 924 WEST (57TH AVE),($0.47)
11/08/2020,10/23/2020,09:04:41 PM,32319842486,2852184-IN,Miami-Dade Expressway Authority,62S,3,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/23/2020,08:40:02 PM,32319842341,2852183-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/23/2020,08:39:05 PM,32319842336,2852187-IN,Miami-Dade Expressway Authority,44S,5,SR836 EAST (AT 97TH AVE),($1.32)
11/08/2020,10/23/2020,09:06:11 PM,32319842483,2852184-IN,Miami-Dade Expressway Authority,82S,3,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/23/2020,08:04:43 PM,32319835167,2852187-IN,Miami-Dade Expressway Authority,75S,3,SR836 WEST (27TH AVE NB),($0.56)
11/08/2020,10/23/2020,08:40:48 PM,32319842356,2852184-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/23/2020,09:12:12 PM,32319831344,2852187-IN,Miami-Dade Expressway Authority,22S,5,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/23/2020,09:13:45 PM,32319831328,2852187-IN,Miami-Dade Expressway Authority,42S,5,SR 924 EAST (42ND AVE),($0.94)
11/08/2020,10/24/2020,07:33:55 AM,32319828835,2852172-IN,Miami-Dade Expressway Authority,81S,3,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/24/2020,07:09:52 AM,32319821212,2852172-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/24/2020,02:51:37 AM,32319820920,2852189-IN,Miami-Dade Expressway Authority,22S,5,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/23/2020,07:35:07 PM,32319800816,2852172-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/23/2020,07:19:35 PM,32319798171,2852172-IN,Miami-Dade Expressway Authority,41S,3,SR 874 NORTH (AT SR826),($0.94)
11/08/2020,10/23/2020,08:11:59 PM,32319798254,2852187-IN,Miami-Dade Expressway Authority,64S,3,SR836 WEST (AT 97TH AVE),($1.32)
11/08/2020,10/23/2020,07:16:20 PM,32319735988,2852172-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/08/2020,10/23/2020,04:27:05 PM,32319709535,2852184-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/23/2020,04:25:32 PM,32319701414,2852184-IN,Miami-Dade Expressway Authority,63S,5,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/23/2020,01:30:13 PM,32319709242,2852180-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/23/2020,01:47:35 PM,32319701231,2852183-IN,Miami-Dade Expressway Authority,44S,5,SR836 EAST (AT 97TH AVE),($1.32)
11/08/2020,10/23/2020,03:11:51 PM,32319680585,2852187-IN,Miami-Dade Expressway Authority,33S,2,SR 836 EAST (57TH AVE),($0.66)
11/08/2020,10/23/2020,02:25:11 PM,32319680120,2852187-IN,Miami-Dade Expressway Authority,73S,5,SR836 WEST (84TH AVE RAMP),($0.56)
11/08/2020,10/23/2020,03:15:12 PM,32319673473,2852187-IN,Miami-Dade Expressway Authority,10S,3,SR836 EAST (27TH AVE SB),($0.56)
11/08/2020,10/23/2020,03:04:07 PM,32319680460,2852174-IN,Miami-Dade Expressway Authority,61S,5,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/23/2020,03:08:13 PM,32319673377,2852187-IN,Miami-Dade Expressway Authority,43S,3,SR836 EAST (AT 97TH AVE),($1.32)
11/08/2020,10/23/2020,03:05:40 PM,32319673351,2852174-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/23/2020,02:27:03 PM,32319672687,2852187-IN,Miami-Dade Expressway Authority,65S,5,SR836 WEST (AT 97TH AVE),($1.32)
11/08/2020,10/23/2020,03:35:41 PM,32319673606,2852180-IN,Miami-Dade Expressway Authority,65S,5,SR836 WEST (AT 97TH AVE),($1.32)
11/08/2020,10/23/2020,03:12:36 PM,32319680571,2852189-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/08/2020,10/23/2020,01:31:44 PM,32319672323,2852174-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/23/2020,03:15:50 PM,32319673466,2852189-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/08/2020,10/23/2020,01:44:11 PM,32319672237,2852183-IN,Miami-Dade Expressway Authority,22S,5,SR836 EAST (AT 137TH AVE),($0.56)
11/08/2020,10/23/2020,01:17:29 PM,32319679736,2852174-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/08/2020,10/23/2020,01:12:56 PM,32319679719,2852174-IN,Miami-Dade Expressway Authority,12S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/08/2020,10/23/2020,01:14:25 PM,32319672154,2852174-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/08/2020,10/23/2020,01:11:50 PM,32319679778,2852180-IN,Miami-Dade Expressway Authority,11S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/08/2020,10/23/2020,01:13:25 PM,32319679780,2852184-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/08/2020,10/23/2020,01:13:12 PM,32319672117,2852180-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/08/2020,10/23/2020,01:28:27 PM,32319672199,2852184-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/23/2020,01:16:16 PM,32319672057,2852180-IN,Miami-Dade Expressway Authority,41S,3,SR 874 NORTH (AT SR826),($0.94)
11/08/2020,10/23/2020,01:09:03 PM,32319672149,2852184-IN,Miami-Dade Expressway Authority,11S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/08/2020,10/23/2020,01:10:23 PM,32319672011,2852184-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/08/2020,10/23/2020,04:20:44 PM,32319661285,2852189-IN,Miami-Dade Expressway Authority,82S,5,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/23/2020,04:19:09 PM,32319661254,2852189-IN,Miami-Dade Expressway Authority,63S,5,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/06/2020,06:55:11 PM,32319447865,2852172-IN,Florida Turnpike Enterprise,50S,3,SR 821 BIRD RD GTL NB MP22,($2.14)
11/08/2020,10/06/2020,06:17:16 PM,32319452904,2852184-IN,Florida Turnpike Enterprise,6Z,5,SR91 THREE LAKES MAIN MP236,($11.20)
11/08/2020,10/05/2020,02:04:22 PM,32319434480,2841968-IN,Florida Turnpike Enterprise,50S,5,I4CONNECTOR-SELMON WB TO I4 WB,($2.12)
11/08/2020,09/18/2020,03:26:11 AM,32319409868,2882991-IN,Florida Turnpike Enterprise,60S,5,SR23 NEW WORLD MAIN SB MP43,($0.80)
11/08/2020,11/08/2020,07:06:56 AM,32319146969,2882991-IN,Florida Turnpike Enterprise,60S,3,SR23 NEW WORLD MAIN SB MP43,($0.40)
11/08/2020,10/23/2020,03:44:34 AM,32319072543,2852189-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/08/2020,10/23/2020,02:03:16 AM,32319056733,2852183-IN,Miami-Dade Expressway Authority,64S,5,SR836 WEST (AT 97TH AVE),($1.32)
11/08/2020,10/23/2020,01:58:04 AM,32319056728,2852183-IN,Miami-Dade Expressway Authority,73S,5,SR836 WEST (84TH AVE RAMP),($0.56)
11/08/2020,10/23/2020,01:58:07 AM,32319056731,2852187-IN,Miami-Dade Expressway Authority,83S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/08/2020,10/23/2020,01:06:16 AM,32319056722,2852187-IN,Miami-Dade Expressway Authority,42S,3,SR 924 EAST (42ND AVE),($0.94)
11/08/2020,10/23/2020,03:26:30 AM,32319028865,2852189-IN,Miami-Dade Expressway Authority,81S,3,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/22/2020,11:48:19 PM,32319004429,2852174-IN,Miami-Dade Expressway Authority,44S,5,SR836 EAST (AT 97TH AVE),($1.32)
11/08/2020,10/22/2020,11:44:35 PM,32319004426,2852174-IN,Miami-Dade Expressway Authority,22S,5,SR836 EAST (AT 137TH AVE),($0.56)
11/08/2020,10/22/2020,09:31:39 PM,32319004273,2852180-IN,Miami-Dade Expressway Authority,81S,3,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,11/08/2020,05:06:00 AM,32318969839,2852172-IN,Florida Turnpike Enterprise,60S,5,SR91 MIRAMAR MAINLINE A MP47,($4.28)
11/08/2020,11/08/2020,04:42:04 AM,32318953321,2882843-IN,Florida Turnpike Enterprise,5D,3,SR417 CELEBRATION MAINLINE MP1,($1.60)
11/08/2020,11/08/2020,04:47:36 AM,32318935798,2852172-IN,Florida Turnpike Enterprise,60S,5,SR91 Pompano Bch Main SB MP65,($4.28)
11/08/2020,10/22/2020,06:46:02 PM,32318903719,2852172-IN,Miami-Dade Expressway Authority,41S,3,SR 874 NORTH (AT SR826),($0.94)
11/08/2020,10/22/2020,03:37:16 PM,32318692625,2852189-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/08/2020,10/22/2020,03:34:06 PM,32318692616,2852189-IN,Miami-Dade Expressway Authority,21S,3,SR 874 NORTH (KILLIAN),($0.46)
11/08/2020,10/22/2020,03:32:47 PM,32318320295,2852189-IN,Miami-Dade Expressway Authority,11S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/08/2020,10/22/2020,02:38:12 PM,32318319577,2852183-IN,Miami-Dade Expressway Authority,44S,5,SR836 EAST (AT 97TH AVE),($1.32)
11/08/2020,10/23/2020,05:45:57 AM,32318280414,2852172-IN,Miami-Dade Expressway Authority,81S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/08/2020,10/23/2020,05:47:13 AM,32318274905,2852172-IN,Miami-Dade Expressway Authority,91S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/08/2020,10/23/2020,05:42:51 AM,32318274811,2852172-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/08/2020,10/23/2020,05:28:53 AM,32318274698,2852172-IN,Miami-Dade Expressway Authority,81S,3,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/23/2020,05:03:28 AM,32318274578,2852172-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/23/2020,01:12:00 AM,32318279148,2852181-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/08/2020,10/23/2020,01:10:41 AM,32318279139,2852181-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/08/2020,10/23/2020,01:07:27 AM,32318279130,2852181-IN,Miami-Dade Expressway Authority,63S,2,SR 874 SOUTH (AT SR826),($0.47)
11/08/2020,10/23/2020,12:53:19 AM,32318279025,2852181-IN,Miami-Dade Expressway Authority,82S,3,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/23/2020,01:04:46 AM,32318279097,2852187-IN,Miami-Dade Expressway Authority,22S,5,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/23/2020,12:51:38 AM,32318279002,2852181-IN,Miami-Dade Expressway Authority,62S,3,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/23/2020,12:21:48 AM,32318272122,2852183-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/23/2020,03:24:56 AM,32318279856,2852189-IN,Miami-Dade Expressway Authority,61S,3,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/23/2020,01:59:24 AM,32318272964,2852187-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/08/2020,10/23/2020,12:23:28 AM,32318272156,2852181-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/23/2020,12:20:11 AM,32318272120,2852183-IN,Miami-Dade Expressway Authority,61S,5,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/23/2020,03:43:17 AM,32318273915,2852189-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/08/2020,10/23/2020,01:55:05 AM,32318272938,2852187-IN,Miami-Dade Expressway Authority,63S,2,SR 874 SOUTH (AT SR826),($0.47)
11/08/2020,10/23/2020,03:48:08 AM,32318279926,2852172-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/23/2020,01:20:59 AM,32318279196,2852174-IN,Miami-Dade Expressway Authority,65S,5,SR836 WEST (AT 97TH AVE),($1.32)
11/08/2020,10/23/2020,03:40:13 AM,32318273887,2852189-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/08/2020,10/23/2020,01:41:39 AM,32318272860,2852187-IN,Miami-Dade Expressway Authority,82S,2,SR 924 WEST (57TH AVE),($0.47)
11/08/2020,10/23/2020,03:46:34 AM,32318273958,2852172-IN,Miami-Dade Expressway Authority,61S,5,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/23/2020,03:13:14 AM,32318273692,2852189-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/23/2020,01:40:09 AM,32318272845,2852187-IN,Miami-Dade Expressway Authority,62S,3,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/23/2020,01:19:05 AM,32318272703,2852174-IN,Miami-Dade Expressway Authority,73S,5,SR836 WEST (84TH AVE RAMP),($0.56)
11/08/2020,10/23/2020,12:38:21 AM,32318272320,2852172-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/22/2020,02:18:05 PM,32318257517,2852180-IN,Miami-Dade Expressway Authority,65S,5,SR836 WEST (AT 97TH AVE),($1.32)
11/08/2020,10/22/2020,09:52:20 PM,32318268992,2852180-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/08/2020,10/22/2020,10:17:11 PM,32318269459,2852187-IN,Miami-Dade Expressway Authority,82S,5,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/22/2020,09:51:04 PM,32318268965,2852180-IN,Miami-Dade Expressway Authority,81S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/08/2020,10/22/2020,10:15:40 PM,32318269424,2852187-IN,Miami-Dade Expressway Authority,62S,5,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/22/2020,09:47:58 PM,32318268926,2852180-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/08/2020,10/22/2020,09:02:50 PM,32318255111,2852180-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/22/2020,08:02:23 PM,32318265546,2852180-IN,Miami-Dade Expressway Authority,45S,5,SR836 EAST (AT 97TH AVE),($1.32)
11/08/2020,10/22/2020,08:39:32 PM,32318267076,2852174-IN,Miami-Dade Expressway Authority,83S,5,SR836 WEST (AT 137TH AVE),($0.56)
11/08/2020,10/22/2020,07:58:35 PM,32318265383,2852180-IN,Miami-Dade Expressway Authority,22S,5,SR836 EAST (AT 137TH AVE),($0.56)
11/08/2020,10/22/2020,08:35:58 PM,32318266940,2852174-IN,Miami-Dade Expressway Authority,63S,5,SR836 WEST (AT 97TH AVE),($1.32)
11/08/2020,10/22/2020,07:27:16 PM,32318263927,2852172-IN,Miami-Dade Expressway Authority,61S,5,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/22/2020,07:19:01 PM,32318263514,2852187-IN,Miami-Dade Expressway Authority,22S,5,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/22/2020,07:28:52 PM,32318253101,2852172-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/08/2020,10/22/2020,07:20:35 PM,32318252890,2852187-IN,Miami-Dade Expressway Authority,42S,5,SR 924 EAST (42ND AVE),($0.94)
11/08/2020,11/08/2020,12:18:24 AM,32318260743,2852172-IN,Florida Turnpike Enterprise,7Z,5,SR91 THREE LAKES MAIN MP236,($11.20)
11/08/2020,11/08/2020,01:00:51 AM,32318258651,2852187-IN,Florida Turnpike Enterprise,60S,3,SR821 BEACON TRADEPRT E/W MP27,($1.08)
11/08/2020,11/08/2020,12:21:09 AM,32318248669,2852187-IN,Florida Turnpike Enterprise,60S,5,SR91 MIRAMAR MAINLINE A MP47,($4.28)
11/08/2020,10/22/2020,07:01:04 PM,32318238656,2852172-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/08/2020,10/22/2020,06:42:50 PM,32318237447,2852172-IN,Miami-Dade Expressway Authority,21S,3,SR 874 NORTH (KILLIAN),($0.46)
11/08/2020,10/22/2020,06:41:28 PM,32318237351,2852172-IN,Miami-Dade Expressway Authority,11S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/08/2020,10/22/2020,06:12:05 PM,32318235009,2852189-IN,Miami-Dade Expressway Authority,63S,5,SR 924 WEST (42ND AVE),($0.94)
11/08/2020,10/22/2020,05:51:43 PM,32318221518,2852180-IN,Miami-Dade Expressway Authority,65S,5,SR836 WEST (AT 97TH AVE),($1.32)
